datetime,count
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/21,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/22,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/23,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/24,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/25,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/26,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/27,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/28,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/29,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/30,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/5/31,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/20,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/21,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/22,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/23,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/24,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/25,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/26,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/27,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/28,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/29,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
2011/6/30,0
